user_request,Happy,Funny,Rhyming_Poem,Heartfelt,Short_and_Simple,Inspirational,Professional,Friend,Boss,Best-Friend,Wife,Husband,Girlfriend,Boyfriend,Father,Mother,Son,Daughter,Grandfather,Grandmother,request_id
Give me a simple birthday wish for my dad.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9784
Please help with a stanza yet sentimental birthday wish for my son.,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5184
Give me a quick birthday wish for my wife.,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8077
I want a formal birthday message for my boss.,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6502
Please help with a witty yet workplace birthday wish for my best friend.,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6791
"Need a formal, simple, and moving birthday wish for my papa.",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7773
I need a encouraging and happy birthday wish for my BF.,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2738
"Can you write a witty, poetic birthday message for my dad?",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7842
Create a rhyme birthday greeting for my junior.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6262
Give me a short birthday wish for my lad.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8206
Create a simple birthday greeting for my hubby.,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1248
Help me wish my boyfriend a formal birthday.,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9336
"Need a inspirational, cheerful, and cheerful birthday wish for my BF.",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4195
Help me wish my soulmate a formal birthday.,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8001
I would like a corporate birthday message for my boss.,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7378
Give me a inspirational birthday wish for my husband.,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3435
I need a quick birthday wish for my wife.,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5382
Please help with a poetry yet simple birthday wish for my confidant.,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,959
Please help with a witty yet encouraging birthday wish for my lass.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,417
Can you write a office birthday message for my junior?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5742
I need a comedic birthday wish for my father.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6728
Create a sincere birthday greeting for my lad.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4382
Help me wish my lad a empowering birthday.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5197
Please help with a poetic yet inspirational birthday wish for my mama.,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1113
I need a business-like birthday wish for my soulmate.,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2689
Help me wish my dad a encouraging birthday.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6473
Please help with a uplifting yet amusing birthday wish for my best friend.,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8820
Looking for a heartfelt with some stanza elements birthday wish for my lass.,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7808
"Need a heartfelt, quick, and quick birthday wish for my chief.",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3411
Looking for a witty birthday wish for my granddad.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81
Please help with a uplifting yet corporate birthday wish for my boss.,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4614
"Need a hilarious, rhyme, and rhyme birthday wish for my chum.",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1374
I would like a inspirational birthday message for my lass.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1510
Please help me with a touching birthday wish for my soulmate.,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6443
Please help with a encouraging yet rhyme birthday wish for my wife.,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3071
I need a long and emotional birthday wish for my mother.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3016
"Need a concise, amusing, and encouraging birthday wish for my groom.",0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4823
Please help me with a sentimental birthday wish for my soulmate.,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7822
Please help with a straightforward yet verse birthday wish for my husband.,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93
Can you write a motivational birthday message for my granddad?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9421
I need a delighted and brief birthday wish for my son.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6600
I need a sentimental and inspirational birthday wish for my dad.,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4443
Looking for a professional with some hilarious elements birthday wish for my mother.,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7602
"Can you write a inspirational, concise birthday message for my hubby?",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3835
"Can you write a happy, rhyming poem birthday message for my soulmate?",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9702
Looking for a blissful birthday wish for my soulmate.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4322
Looking for a happy with some corporate elements birthday wish for my lad.,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3394
I want a not short but emotional birthday message for my papa.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4752
Please help with a encouraging yet comedic birthday wish for my lass.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7229
Can you write a uplifting birthday message for my granddad?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9191
"Need a merry, heartfelt, and verse birthday wish for my papa.",1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2361
Give me a amusing birthday wish for my friend.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1148
"Need a encouraging, humorous, and humorous birthday wish for my grandfather.",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5666
"Can you write a touching, rhyme birthday message for my wife?",0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8075
Looking for a short with some corporate elements birthday wish for my husband.,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4943
"Need a humorous, heartfelt, and heartfelt birthday wish for my boyfriend.",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3663
Can you write a sincere birthday message for my friend?,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1563
"Need a heartfelt, cheerful, and professional birthday wish for my husband.",1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4113
"Can you write a empowering, straightforward birthday message for my granddad?",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9050
Can you write a sentimental birthday message for my grandmother?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9276
I need a poetry birthday wish for my soulmate.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8538
"Can you write a moving, short birthday message for my junior?",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,795
I need a workplace and concise birthday wish for my boyfriend.,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5854
Help me wish my grandpa a concise birthday.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7619
"Need a witty, brief, and verse birthday wish for my pal.",0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1594
Looking for a poetry birthday wish for my boss.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7418
Please help with a verse yet blissful birthday wish for my BF.,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5267
Looking for a sincere birthday wish for my husband.,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7147
I need a encouraging and workplace birthday wish for my sweetheart.,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,89
I need a moving birthday wish for my sweetheart.,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8695
"Can you write a hilarious, motivational birthday message for my boyfriend?",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9732
"Can you write a verse, funny birthday message for my GF?",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9446
Looking for a inspirational birthday wish for my father.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6754
"Can you write a office, sentimental birthday message for my sweetheart?",0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3502
I would like a short birthday message for my groom.,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2234
Please help with a sincere yet merry birthday wish for my best friend.,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2803
Looking for a merry with some uplifting elements birthday wish for my wife.,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4424
Please help me with a uplifting birthday wish for my soulmate.,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5663
I would like a comedic birthday message for my boss.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7170
"Can you write a merry, verse birthday message for my manager?",1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8337
Can you write a cheerful birthday message for my dad?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2148
I need a witty birthday wish for my bride.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7969
"Can you write a motivational, joyful birthday message for my chief?",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6551
Please help with a workplace yet empowering birthday wish for my mother.,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7643
"Need a encouraging, corporate, and corporate birthday wish for my grandpa.",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6164
I want a witty birthday message for my chum.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1495
Please help with a stanza yet uplifting birthday wish for my grandma.,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7696
Please help me with a uplifting birthday wish for my mama.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7094
I need a rhyming poem birthday wish for my mother.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1409
"Need a funny, moving, and business-like birthday wish for my grandma.",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6691
I want a moving birthday message for my buddy.,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3401
Give me a heartfelt birthday wish for my grandma.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109
I need a business-like birthday wish for my papa.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5636
Please help with a inspirational yet short birthday wish for my papa.,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8482
Looking for a heartfelt with some stanza elements birthday wish for my daughter.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6604
I need a blissful birthday wish for my daughter.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1091
Looking for a heartfelt birthday wish for my soulmate.,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5560
I need a concise and empowering birthday wish for my missus.,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9412
I want a office birthday message for my supervisor.,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8143
Please help with a concise yet cheerful birthday wish for my son.,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8664
Give me a empowering birthday wish for my granddad.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6596
Please help me with a delighted birthday wish for my grandmother.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,624
I need a joyful birthday wish for my grandfather.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6871
I would like a formal birthday message for my chief.,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4814
I want a poetry birthday message for my boyfriend.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6553
I would like a hilarious birthday message for my lass.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7530
"Can you write a rhyme, emotional birthday message for my grandma?",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5796
"Can you write a rhyme, office birthday message for my sweetheart?",0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7437
"Can you write a business-like, sentimental birthday message for my girlfriend?",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4218
"Can you write a rhyme, delighted birthday message for my son?",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5941
"Need a joyful, amusing, and amusing birthday wish for my supervisor.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8501
I would like a sincere birthday message for my grandfather.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6429
Create a motivational birthday greeting for my missus.,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6827
Looking for a empowering birthday wish for my soulmate.,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4131
Please help with a funny yet brief birthday wish for my girlfriend.,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7802
Help me wish my granddad a rhyming poem birthday.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7754
I would like a inspirational birthday message for my father.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4722
"Need a complex, hilarious birthday message for my grandfather.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1651
I need a rhyming poem birthday wish for my missus.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4141
I would like a concise birthday message for my lass.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1618
Help me wish my boyfriend a sincere birthday.,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2030
I need a happy and funny birthday wish for my best friend.,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8518
Looking for a professional with some stanza elements birthday wish for my grandmother.,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4576
"Need a motivational, verse, and business-like birthday wish for my junior.",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3993
I would like a cheerful birthday message for my wife.,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7377
Give me a rhyme birthday wish for my wife.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6150
Create a professional birthday greeting for my BF.,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4909
Please help with a sincere yet amusing birthday wish for my lass.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5027
I need a sincere birthday wish for my husband.,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8261
Looking for a funny birthday wish for my mama.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4732
Looking for a rhyme with some touching elements birthday wish for my grandpa.,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7549
Create a merry birthday greeting for my mother.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8135
Looking for a verse with some comedic elements birthday wish for my son.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1607
Give me a poetic birthday wish for my husband.,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4774
I would like a sincere birthday message for my friend.,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8110
Looking for a cheerful with some empowering elements birthday wish for my papa.,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6952
Can you write a merry birthday message for my junior?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6005
Please help me with a formal birthday wish for my missus.,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7729
Please help with a encouraging yet sincere birthday wish for my mama.,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3542
I need a rhyme and motivational birthday wish for my manager.,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,389
"Need a amusing, poetry, and workplace birthday wish for my bride.",0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1795
I need a funny birthday wish for my bride.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8732
Give me a motivational birthday wish for my chum.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4920
Give me a poetry birthday wish for my missus.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5538
Please help with a moving yet happy birthday wish for my chief.,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3873
I need a workplace and verse birthday wish for my grandfather.,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8869
I want a cheerful birthday message for my mom.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2255
"Need a comedic, delighted, and brief birthday wish for my missus.",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3413
I need a workplace and hilarious birthday wish for my buddy.,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5460
I want a witty birthday message for my nana.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4956
Give me a formal birthday wish for my papa.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7397
"Can you write a heartfelt, happy birthday message for my hubby?",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5415
I would like a emotional birthday message for my junior.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7400
"Can you write a short, encouraging birthday message for my sweetheart?",0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7415
I want a sincere birthday message for my wife.,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9101
I would like a humorous birthday message for my soulmate.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4852
I want a not short but sentimental birthday message for my best friend.,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2026
"Can you write a stanza, inspirational birthday message for my girlfriend?",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2616
Create a concise birthday greeting for my girlfriend.,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7389
I need a office birthday wish for my soulmate.,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2927
I need a uplifting and simple birthday wish for my hubby.,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1122
Give me a merry birthday wish for my hubby.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2911
Looking for a hilarious with some happy elements birthday wish for my grandpa.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8147
Please help with a blissful yet moving birthday wish for my sweetheart.,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7384
"Need a empowering, rhyme, and moving birthday wish for my daughter.",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3483
Looking for a simple with some corporate elements birthday wish for my best friend.,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,796
Looking for a encouraging with some witty elements birthday wish for my princess.,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1576
I would like a humorous birthday message for my grandfather.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6177
Looking for a inspirational with some joyful elements birthday wish for my pal.,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6267
I need a delighted and emotional birthday wish for my missus.,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2459
Looking for a emotional with some poetry elements birthday wish for my granddad.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3313
Create a joyful birthday greeting for my papa.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1254
Looking for a motivational with some rhyme elements birthday wish for my wife.,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6835
Looking for a sentimental with some hilarious elements birthday wish for my lass.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8795
Create a simple birthday greeting for my soulmate.,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3838
Please help me with a sentimental birthday wish for my confidant.,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4399
"Need a humorous, cheerful, and inspirational birthday wish for my husband.",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3596
Give me a moving birthday wish for my junior.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6622
"Need a straightforward, merry, and merry birthday wish for my chum.",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8383
Can you write a joyful birthday message for my manager?,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2125
I need a short birthday wish for my grandmother.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3239
I need a poetry birthday wish for my junior.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5404
Can you write a motivational birthday message for my soulmate?,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5999
I need a simple birthday wish for my granddad.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5939
I want a poetic birthday message for my friend.,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2046
I need a professional and short birthday wish for my grandfather.,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1579
"Need a blissful, motivational, and business-like birthday wish for my papa.",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15
"Need a formal, quick, and poetry birthday wish for my sweetheart.",0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2674
I need a corporate and short birthday wish for my father.,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7017
Give me a sincere birthday wish for my papa.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8721
I need a concise and inspirational birthday wish for my supervisor.,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8850
I need a poetic and sincere birthday wish for my mama.,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4813
I would like a rhyme birthday message for my chief.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1085
I need a merry birthday wish for my nana.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4984
Help me wish my supervisor a happy birthday.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7156
I need a simple and witty birthday wish for my wife.,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2885
I need a moving birthday wish for my dad.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,334
"Can you write a business-like, merry birthday message for my bride?",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7205
Help me wish my mom a sentimental birthday.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4368
Looking for a comedic with some straightforward elements birthday wish for my confidant.,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3080
"Can you write a professional, witty birthday message for my pal?",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7204
Looking for a delighted birthday wish for my groom.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9910
Can you write a emotional birthday message for my wife?,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8865
I want a joyful birthday message for my confidant.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,264
Looking for a professional birthday wish for my BF.,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4338
I want a touching birthday message for my GF.,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8896
Please help with a professional yet poetic birthday wish for my boyfriend.,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8448
I need a humorous and rhyme birthday wish for my chum.,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5904
"Can you write a empowering, hilarious birthday message for my soulmate?",1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1499
Can you write a workplace birthday message for my boyfriend?,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4191
Looking for a happy birthday wish for my boss.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7486
